code,term,id,type,bnf_code
20275711000001104,Prazosin 5mg tablets (Special Order),20275711000001104,amp,0205040S0AAAEAE
13051711000001109,Prazosin 500micrograms/5ml oral suspension (Special Order),13051711000001109,amp,0205040S0AAAIAI
13052311000001101,Prazosin 500micrograms/5ml oral solution (Special Order),13052311000001101,amp,0205040S0AAAIAI
8648411000001104,Prazosin 1mg/5ml oral solution (Special Order),8648411000001104,amp,0205040S0AAAKAK
8649011000001103,Prazosin 1mg/5ml oral suspension (Special Order),8649011000001103,amp,0205040S0AAAKAK
321311000001100,Hypovase 500microgram tablets (Pfizer Ltd),321311000001100,amp,0205040S0BBAAAB
347411000001101,Hypovase 1mg tablets (Pfizer Ltd),347411000001101,amp,0205040S0BBABAC
150911000001104,Hypovase 2mg tablets (Pfizer Ltd),150911000001104,amp,0205040S0BBACAD
27881811000001101,Minipress 2mg tablets (Imported (Australia)),27881811000001101,amp,0205040S0BCABAD
3147311000001105,Terazosin 2mg tablets (A A H Pharmaceuticals Ltd),3147311000001105,amp,0205040V0AAABAB
3148211000001103,Terazosin 2mg tablets (Teva UK Ltd),3148211000001103,amp,0205040V0AAABAB
3149011000001103,Terazosin 2mg tablets (Mylan),3149011000001103,amp,0205040V0AAABAB
3149511000001106,Terazosin 2mg tablets (Alliance Healthcare (Distribution) Ltd),3149511000001106,amp,0205040V0AAABAB
3150011000001108,Terazosin 2mg tablets (Kent Pharmaceuticals Ltd),3150011000001108,amp,0205040V0AAABAB
3697011000001101,Terazosin 2mg tablets (Zentiva),3697011000001101,amp,0205040V0AAABAB
3960511000001109,Terazosin 2mg tablets (Actavis UK Ltd),3960511000001109,amp,0205040V0AAABAB
4576811000001106,Terazosin 2mg tablets (IVAX Pharmaceuticals UK Ltd),4576811000001106,amp,0205040V0AAABAB
9696911000001102,Terazosin 2mg tablets (Sandoz Ltd),9696911000001102,amp,0205040V0AAABAB
10293311000001107,Terazosin 2mg tablets (Focus Pharmaceuticals Ltd),10293311000001107,amp,0205040V0AAABAB
10412611000001107,Terazosin 2mg tablets (Arrow Generics Ltd),10412611000001107,amp,0205040V0AAABAB
15229411000001101,Terazosin 2mg tablets (Sigma Pharmaceuticals Plc),15229411000001101,amp,0205040V0AAABAB
15976011000001104,Terazosin 2mg tablets (Zanza Specials International Ltd),15976011000001104,amp,0205040V0AAABAB
17813411000001103,Terazosin 2mg tablets (Phoenix Healthcare Distribution Ltd),17813411000001103,amp,0205040V0AAABAB
18468911000001100,Terazosin 2mg tablets (Accord Healthcare Ltd),18468911000001100,amp,0205040V0AAABAB
21786411000001108,Terazosin 2mg tablets (Waymade Healthcare Plc),21786411000001108,amp,0205040V0AAABAB
37143011000001105,Terazosin 2mg tablets (Mawdsley-Brooks & Company Ltd),37143011000001105,amp,0205040V0AAABAB
37822611000001101,Terazosin 2mg tablets (DE Pharmaceuticals),37822611000001101,amp,0205040V0AAABAB
3153511000001106,Terazosin 5mg tablets (A A H Pharmaceuticals Ltd),3153511000001106,amp,0205040V0AAACAC
3155911000001103,Terazosin 5mg tablets (Teva UK Ltd),3155911000001103,amp,0205040V0AAACAC
3156311000001109,Terazosin 5mg tablets (Mylan),3156311000001109,amp,0205040V0AAACAC
3156811000001100,Terazosin 5mg tablets (Kent Pharmaceuticals Ltd),3156811000001100,amp,0205040V0AAACAC
3157711000001106,Terazosin 5mg tablets (Alliance Healthcare (Distribution) Ltd),3157711000001106,amp,0205040V0AAACAC
3697211000001106,Terazosin 5mg tablets (Zentiva),3697211000001106,amp,0205040V0AAACAC
3960911000001102,Terazosin 5mg tablets (Actavis UK Ltd),3960911000001102,amp,0205040V0AAACAC
4577111000001101,Terazosin 5mg tablets (IVAX Pharmaceuticals UK Ltd),4577111000001101,amp,0205040V0AAACAC
9698111000001101,Terazosin 5mg tablets (Sandoz Ltd),9698111000001101,amp,0205040V0AAACAC
10292711000001103,Terazosin 5mg tablets (Focus Pharmaceuticals Ltd),10292711000001103,amp,0205040V0AAACAC
10413011000001109,Terazosin 5mg tablets (Arrow Generics Ltd),10413011000001109,amp,0205040V0AAACAC
15229611000001103,Terazosin 5mg tablets (Sigma Pharmaceuticals Plc),15229611000001103,amp,0205040V0AAACAC
15976211000001109,Terazosin 5mg tablets (Zanza Specials International Ltd),15976211000001109,amp,0205040V0AAACAC
17814311000001107,Terazosin 5mg tablets (Phoenix Healthcare Distribution Ltd),17814311000001107,amp,0205040V0AAACAC
20170111000001105,Terazosin 5mg tablets (Accord Healthcare Ltd),20170111000001105,amp,0205040V0AAACAC
21786611000001106,Terazosin 5mg tablets (Waymade Healthcare Plc),21786611000001106,amp,0205040V0AAACAC
37143411000001101,Terazosin 5mg tablets (Mawdsley-Brooks & Company Ltd),37143411000001101,amp,0205040V0AAACAC
37822811000001102,Terazosin 5mg tablets (DE Pharmaceuticals),37822811000001102,amp,0205040V0AAACAC
3150511000001100,Terazosin 10mg tablets (A A H Pharmaceuticals Ltd),3150511000001100,amp,0205040V0AAADAD
3151411000001108,Terazosin 10mg tablets (Teva UK Ltd),3151411000001108,amp,0205040V0AAADAD
3152011000001107,Terazosin 10mg tablets (Mylan),3152011000001107,amp,0205040V0AAADAD
3152511000001104,Terazosin 10mg tablets (Kent Pharmaceuticals Ltd),3152511000001104,amp,0205040V0AAADAD
3153011000001103,Terazosin 10mg tablets (Alliance Healthcare (Distribution) Ltd),3153011000001103,amp,0205040V0AAADAD
3697411000001105,Terazosin 10mg tablets (Zentiva),3697411000001105,amp,0205040V0AAADAD
3961411000001101,Terazosin 10mg tablets (Actavis UK Ltd),3961411000001101,amp,0205040V0AAADAD
4577311000001104,Terazosin 10mg tablets (IVAX Pharmaceuticals UK Ltd),4577311000001104,amp,0205040V0AAADAD
9698511000001105,Terazosin 10mg tablets (Sandoz Ltd),9698511000001105,amp,0205040V0AAADAD
10294011000001106,Terazosin 10mg tablets (Focus Pharmaceuticals Ltd),10294011000001106,amp,0205040V0AAADAD
10413211000001104,Terazosin 10mg tablets (Arrow Generics Ltd),10413211000001104,amp,0205040V0AAADAD
15229211000001100,Terazosin 10mg tablets (Sigma Pharmaceuticals Plc),15229211000001100,amp,0205040V0AAADAD
15976411000001108,Terazosin 10mg tablets (Zanza Specials International Ltd),15976411000001108,amp,0205040V0AAADAD
17814711000001106,Terazosin 10mg tablets (Phoenix Healthcare Distribution Ltd),17814711000001106,amp,0205040V0AAADAD
37823011000001104,Terazosin 10mg tablets (DE Pharmaceuticals),37823011000001104,amp,0205040V0AAADAD
3147611000001100,Hytrin 2mg tablets (Advanz Pharma),3147611000001100,amp,0205040V0BBABAB
3154311000001103,Hytrin 5mg tablets (Advanz Pharma),3154311000001103,amp,0205040V0BBACAC
3150911000001107,Hytrin 10mg tablets (Advanz Pharma),3150911000001107,amp,0205040V0BBADAD
33628611000001102,Benph 5mg tablets (Mylan),33628611000001102,amp,0205040V0BCABAC
318781001,Doxazosin 1mg tablets,318781001,vmp,0205040D0AAAAAA
318782008,Doxazosin 2mg tablets,318782008,vmp,0205040D0AAABAB
318783003,Doxazosin 4mg tablets,318783003,vmp,0205040D0AAACAC
14013011000001104,Doxazosin 4mg capsules,14013011000001104,vmp,0205040D0AAAFAF
12084711000001105,Doxazosin 8mg/5ml oral solution,12084711000001105,vmp,0205040D0AAAHAH
12084811000001102,Doxazosin 8mg/5ml oral suspension,12084811000001102,vmp,0205040D0AAAHAH
12083511000001103,Doxazosin 2mg/5ml oral solution,12083511000001103,vmp,0205040D0AAAIAI
12083611000001104,Doxazosin 2mg/5ml oral suspension,12083611000001104,vmp,0205040D0AAAIAI
12084111000001109,Doxazosin 5mg/5ml oral solution,12084111000001109,vmp,0205040D0AAAKAK
12084211000001103,Doxazosin 5mg/5ml oral suspension,12084211000001103,vmp,0205040D0AAAKAK
12083711000001108,Doxazosin 3mg/5ml oral solution,12083711000001108,vmp,0205040D0AAAPAP
12083811000001100,Doxazosin 3mg/5ml oral suspension,12083811000001100,vmp,0205040D0AAAPAP
134456001,Doxazosin 4mg modified-release tablets,134456001,vmp,0205040D0AAAQAQ
135921004,Doxazosin 8mg modified-release tablets,135921004,vmp,0205040D0AAARAR
12084311000001106,Doxazosin 6mg/5ml oral solution,12084311000001106,vmp,0205040D0AAASAS
12084411000001104,Doxazosin 6mg/5ml oral suspension,12084411000001104,vmp,0205040D0AAASAS
23466611000001105,Doxazosin 4mg/5ml oral solution,23466611000001105,vmp,0205040D0AAAXAX
8483511000001102,Doxazosin 4mg/5ml oral suspension,8483511000001102,vmp,0205040D0AAAYAY
24509711000001103,Doxazosin 1mg/5ml oral solution,24509711000001103,vmp,0205040D0AAAZAZ
8483411000001101,Doxazosin 1mg/5ml oral suspension,8483411000001101,vmp,0205040D0AABABA
421069003,Doxazosin 8mg tablets,421069003,vmp,0205040D0AABBBB
318740009,Indoramin 25mg tablets,318740009,vmp,0205040I0AAAAAA
318745004,Phenoxybenzamine 10mg capsules,318745004,vmp,0205040M0AAACAC
13040411000001109,Phenoxybenzamine 10mg/5ml oral solution,13040411000001109,vmp,0205040M0AAANAN
13040511000001108,Phenoxybenzamine 10mg/5ml oral suspension,13040511000001108,vmp,0205040M0AAANAN
318767003,Prazosin 500microgram tablets,318767003,vmp,0205040S0AAABAB
318768008,Prazosin 1mg tablets,318768008,vmp,0205040S0AAACAC
318769000,Prazosin 2mg tablets,318769000,vmp,0205040S0AAADAD
318770004,Prazosin 5mg tablets,318770004,vmp,0205040S0AAAEAE
13078011000001104,Prazosin 500micrograms/5ml oral solution,13078011000001104,vmp,0205040S0AAAIAI
13078111000001103,Prazosin 500micrograms/5ml oral suspension,13078111000001103,vmp,0205040S0AAAIAI
8671611000001108,Prazosin 1mg/5ml oral solution,8671611000001108,vmp,0205040S0AAAKAK
8671711000001104,Prazosin 1mg/5ml oral suspension,8671711000001104,vmp,0205040S0AAAKAK
318779003,Terazosin 2mg tablets,318779003,vmp,0205040V0AAABAB
318776005,Terazosin 5mg tablets,318776005,vmp,0205040V0AAACAC
318777001,Terazosin 10mg tablets,318777001,vmp,0205040V0AAADAD
39020411000001106,VMP subsequent to 134456001,39020411000001106,vmp,0205040D0AAAQAQ
39021111000001107,VMP subsequent to 135921004,39021111000001107,vmp,0205040D0AAARAR
39696711000001101,VMP subsequent to 318740009,39696711000001101,vmp,0205040I0AAAAAA
41987311000001107,VMP subsequent to 318745004,41987311000001107,vmp,0205040M0AAACAC
42043011000001102,VMP subsequent to 318777001,42043011000001102,vmp,0205040V0AAADAD
42043111000001101,VMP subsequent to 318779003,42043111000001101,vmp,0205040V0AAABAB
42043211000001107,VMP subsequent to 318776005,42043211000001107,vmp,0205040V0AAACAC
42209111000001103,VMP subsequent to 318781001,42209111000001103,vmp,0205040D0AAAAAA
42209211000001109,VMP subsequent to 318782008,42209211000001109,vmp,0205040D0AAABAB
42209311000001101,VMP subsequent to 318783003,42209311000001101,vmp,0205040D0AAACAC
42209411000001108,VMP subsequent to 421069003,42209411000001108,vmp,0205040D0AABBBB
42215711000001102,VMP subsequent to 318768008,42215711000001102,vmp,0205040S0AAACAC
42215811000001105,VMP subsequent to 318769000,42215811000001105,vmp,0205040S0AAADAD
42215911000001100,VMP subsequent to 318767003,42215911000001100,vmp,0205040S0AAABAB
42216011000001108,VMP subsequent to 318770004,42216011000001108,vmp,0205040S0AAAEAE
