code,term,id,type,bnf_code
15981411000001105,Amlodipine 5mg tablets (Bristol Laboratories Ltd),15981411000001105,amp,0206020A0AAAAAA
17779111000001100,Amlodipine 5mg tablets (Phoenix Healthcare Distribution Ltd),17779111000001100,amp,0206020A0AAAAAA
18458011000001107,Amlodipine 5mg tablets (Accord Healthcare Ltd),18458011000001107,amp,0206020A0AAAAAA
19164711000001109,Amlodipine 5mg tablets (Somex Pharma),19164711000001109,amp,0206020A0AAAAAA
19705311000001103,Amlodipine 5mg tablets (DE Pharmaceuticals),19705311000001103,amp,0206020A0AAAAAA
19833111000001106,Amlodipine 5mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd),19833111000001106,amp,0206020A0AAAAAA
22080611000001107,Amlodipine 5mg tablets (Waymade Healthcare Plc),22080611000001107,amp,0206020A0AAAAAA
29992111000001103,Amlodipine 5mg tablets (Mawdsley-Brooks & Company Ltd),29992111000001103,amp,0206020A0AAAAAA
35134611000001100,Amlodipine 5mg tablets (Aurobindo Pharma Ltd),35134611000001100,amp,0206020A0AAAAAA
36837111000001108,Amlodipine 5mg tablets (Torrent Pharma (UK) Ltd),36837111000001108,amp,0206020A0AAAAAA
37565711000001108,Amlodipine 5mg tablets (FDC Pharma),37565711000001108,amp,0206020A0AAAAAA
37893211000001101,Amlodipine 5mg tablets (Dawa Ltd),37893211000001101,amp,0206020A0AAAAAA
7304811000001100,Amlodipine 10mg tablets (Alliance Healthcare (Distribution) Ltd),7304811000001100,amp,0206020A0AAABAB
7305011000001105,Amlodipine 10mg tablets (A A H Pharmaceuticals Ltd),7305011000001105,amp,0206020A0AAABAB
7308711000001100,Amlodipine 10mg tablets (IVAX Pharmaceuticals UK Ltd),7308711000001100,amp,0206020A0AAABAB
7333511000001106,Amlodipine 10mg tablets (Teva UK Ltd),7333511000001106,amp,0206020A0AAABAB
7376511000001101,Amlodipine 10mg tablets (Sandoz Ltd),7376511000001101,amp,0206020A0AAABAB
7378911000001107,Amlodipine 10mg tablets (Kent Pharmaceuticals Ltd),7378911000001107,amp,0206020A0AAABAB
7391311000001109,Amlodipine 10mg tablets (Mylan),7391311000001109,amp,0206020A0AAABAB
7536011000001109,Amlodipine 10mg tablets (Sterwin Medicines),7536011000001109,amp,0206020A0AAABAB
8038411000001106,Amlodipine 10mg tablets (Actavis UK Ltd),8038411000001106,amp,0206020A0AAABAB
9557311000001100,Amlodipine 10mg tablets (Zentiva),9557311000001100,amp,0206020A0AAABAB
10286711000001100,Amlodipine 10mg tablets (Advanz Pharma),10286711000001100,amp,0206020A0AAABAB
10378511000001109,Amlodipine 10mg tablets (Arrow Generics Ltd),10378511000001109,amp,0206020A0AAABAB
11009211000001104,Amlodipine 10mg tablets (Dr Reddy's Laboratories (UK) Ltd),11009211000001104,amp,0206020A0AAABAB
11399011000001106,Amlodipine 10mg tablets (Almus Pharmaceuticals Ltd),11399011000001106,amp,0206020A0AAABAB
13764211000001107,Amlodipine 10mg tablets (Apotex UK Ltd),13764211000001107,amp,0206020A0AAABAB
14113111000001108,Amlodipine 10mg tablets (Consilient Health Ltd),14113111000001108,amp,0206020A0AAABAB
14769111000001103,Amlodipine 10mg tablets (Wockhardt UK Ltd),14769111000001103,amp,0206020A0AAABAB
15064211000001103,Amlodipine 10mg tablets (Sigma Pharmaceuticals Plc),15064211000001103,amp,0206020A0AAABAB
15981211000001106,Amlodipine 10mg tablets (Bristol Laboratories Ltd),15981211000001106,amp,0206020A0AAABAB
17779511000001109,Amlodipine 10mg tablets (Phoenix Healthcare Distribution Ltd),17779511000001109,amp,0206020A0AAABAB
18457811000001100,Amlodipine 10mg tablets (Accord Healthcare Ltd),18457811000001100,amp,0206020A0AAABAB
19164911000001106,Amlodipine 10mg tablets (Somex Pharma),19164911000001106,amp,0206020A0AAABAB
19704911000001101,Amlodipine 10mg tablets (DE Pharmaceuticals),19704911000001101,amp,0206020A0AAABAB
19833311000001108,Amlodipine 10mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd),19833311000001108,amp,0206020A0AAABAB
22080811000001106,Amlodipine 10mg tablets (Waymade Healthcare Plc),22080811000001106,amp,0206020A0AAABAB
29992411000001108,Amlodipine 10mg tablets (Mawdsley-Brooks & Company Ltd),29992411000001108,amp,0206020A0AAABAB
35134811000001101,Amlodipine 10mg tablets (Aurobindo Pharma Ltd),35134811000001101,amp,0206020A0AAABAB
36837811000001101,Amlodipine 10mg tablets (Torrent Pharma (UK) Ltd),36837811000001101,amp,0206020A0AAABAB
37565411000001102,Amlodipine 10mg tablets (FDC Pharma),37565411000001102,amp,0206020A0AAABAB
37892911000001103,Amlodipine 10mg tablets (Dawa Ltd),37892911000001103,amp,0206020A0AAABAB
8247211000001104,Amlodipine 5mg/5ml oral suspension (Special Order),8247211000001104,amp,0206020A0AAACAC
13882511000001104,Amlodipine 5mg/5ml oral solution (Special Order),13882511000001104,amp,0206020A0AAACAC
8247711000001106,Amlodipine 10mg/5ml oral suspension (Special Order),8247711000001106,amp,0206020A0AAADAD
20428411000001100,Amlodipine 10mg/5ml oral solution (Special Order),20428411000001100,amp,0206020A0AAADAD
11686811000001104,Amlodipine 50mg/5ml oral suspension (Special Order),11686811000001104,amp,0206020A0AAAFAF
11687411000001104,Amlodipine 50mg/5ml oral solution (Special Order),11687411000001104,amp,0206020A0AAAFAF
8246411000001102,Amlodipine 2.5mg/5ml oral suspension (Special Order),8246411000001102,amp,0206020A0AAAJAJ
29780711000001109,Amlodipine 5mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd),29780711000001109,amp,0206020A0AAALAL
29781211000001108,Amlodipine 5mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd),29781211000001108,amp,0206020A0AAALAL
29932511000001100,Amlodipine 5mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd),29932511000001100,amp,0206020A0AAALAL
30216911000001104,Amlodipine 5mg/5ml oral solution sugar free (Thame Laboratories Ltd),30216911000001104,amp,0206020A0AAALAL
30821811000001103,Amlodipine 5mg/5ml oral solution sugar free (DE Pharmaceuticals),30821811000001103,amp,0206020A0AAALAL
15655611000001104,Amlodipine 1.5mg/5ml oral solution (Special Order),15655611000001104,amp,0206020A0AAAMAM
15655911000001105,Amlodipine 1.5mg/5ml oral suspension (Special Order),15655911000001105,amp,0206020A0AAAMAM
15655011000001106,Amlodipine 2mg/5ml oral suspension (Special Order),15655011000001106,amp,0206020A0AAANAN
15655311000001109,Amlodipine 2mg/5ml oral solution (Special Order),15655311000001109,amp,0206020A0AAANAN
29780211000001102,Amlodipine 10mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd),29780211000001102,amp,0206020A0AAATAT
29781411000001107,Amlodipine 10mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd),29781411000001107,amp,0206020A0AAATAT
29932711000001105,Amlodipine 10mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd),29932711000001105,amp,0206020A0AAATAT
30217411000001109,Amlodipine 10mg/5ml oral solution sugar free (Thame Laboratories Ltd),30217411000001109,amp,0206020A0AAATAT
30822011000001101,Amlodipine 10mg/5ml oral solution sugar free (DE Pharmaceuticals),30822011000001101,amp,0206020A0AAATAT
32872011000001107,Amlodipine 10mg/5ml oral solution sugar free (Sigma Pharmaceuticals Plc),32872011000001107,amp,0206020A0AAATAT
36169111000001102,Amlodipine 5mg/5ml oral suspension sugar free (Essential Pharmaceuticals Ltd),36169111000001102,amp,0206020A0AAAUAU
36644511000001102,Amlodipine 5mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd),36644511000001102,amp,0206020A0AAAUAU
37180311000001107,Amlodipine 5mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd),37180311000001107,amp,0206020A0AAAUAU
172711000001100,Istin 5mg tablets (Upjohn UK Ltd),172711000001100,amp,0206020A0BBAAAA
408111000001107,Istin 10mg tablets (Upjohn UK Ltd),408111000001107,amp,0206020A0BBABAB
8046211000001107,Amlostin 5mg tablets (Discovery Pharmaceuticals),8046211000001107,amp,0206020A0BFAAAA
8046411000001106,Amlostin 10mg tablets (Discovery Pharmaceuticals),8046411000001106,amp,0206020A0BFABAB
15873311000001100,Trimetazidine 20mg tablets (Special Order),15873311000001100,amp,0206020B0AAAAAA
20431711000001104,Trimetazidine 35mg modified-release tablets (Special Order),20431711000001104,amp,0206020B0AAABAB
15237611000001105,Vastarel 20mg tablets (Imported (France)),15237611000001105,amp,0206020B0BBAAAA
20434311000001100,Vastarel MR 35mg tablets (Imported (France)),20434311000001100,amp,0206020B0BBABAB
215411000001106,Diltiazem 60mg modified-release tablets (A A H Pharmaceuticals Ltd),215411000001106,amp,0206020C0AAAAAA
391911000001107,Diltiazem 60mg modified-release tablets (Teva UK Ltd),391911000001107,amp,0206020C0AAAAAA
502211000001105,Diltiazem 60mg modified-release tablets (Mylan),502211000001105,amp,0206020C0AAAAAA
526711000001105,Diltiazem 60mg modified-release tablets (Alliance Healthcare (Distribution) Ltd),526711000001105,amp,0206020C0AAAAAA
544111000001104,Diltiazem 60mg modified-release tablets (IVAX Pharmaceuticals UK Ltd),544111000001104,amp,0206020C0AAAAAA
673611000001103,Diltiazem 60mg modified-release tablets (Sterwin Medicines),673611000001103,amp,0206020C0AAAAAA
749011000001100,Diltiazem 60mg modified-release tablets (C P Pharmaceuticals Ltd),749011000001100,amp,0206020C0AAAAAA
896111000001102,Diltiazem 60mg modified-release tablets (Actavis UK Ltd),896111000001102,amp,0206020C0AAAAAA
10402111000001102,Diltiazem 60mg modified-release tablets (Arrow Generics Ltd),10402111000001102,amp,0206020C0AAAAAA
14107311000001101,Diltiazem 60mg modified-release tablets (Niche Generics Ltd),14107311000001101,amp,0206020C0AAAAAA
15082411000001109,Diltiazem 60mg modified-release tablets (Sigma Pharmaceuticals Plc),15082411000001109,amp,0206020C0AAAAAA
23833311000001105,Diltiazem 60mg modified-release tablets (Phoenix Healthcare Distribution Ltd),23833311000001105,amp,0206020C0AAAAAA
30139111000001101,Diltiazem 60mg modified-release tablets (DE Pharmaceuticals),30139111000001101,amp,0206020C0AAAAAA
32405111000001100,Diltiazem 60mg modified-release tablets (Kent Pharmaceuticals Ltd),32405111000001100,amp,0206020C0AAAAAA
35526611000001102,Diltiazem 60mg modified-release tablets (Crescent Pharma Ltd),35526611000001102,amp,0206020C0AAAAAA
8443011000001104,Diltiazem 60mg/5ml oral solution (Special Order),8443011000001104,amp,0206020C0AAARAR
8442611000001101,Diltiazem 90mg/5ml oral solution (Special Order),8442611000001101,amp,0206020C0AAAZAZ
8443611000001106,Diltiazem 90mg/5ml oral suspension (Special Order),8443611000001106,amp,0206020C0AAAZAZ
12001211000001101,Diltiazem 100mg/5ml oral solution (Special Order),12001211000001101,amp,0206020C0AABCBC
12004111000001105,Diltiazem 50mg/5ml oral solution (Special Order),12004111000001105,amp,0206020C0AABEBE
12003311000001105,Diltiazem 30mg/5ml oral solution (Special Order),12003311000001105,amp,0206020C0AABFBF
12001611000001104,Diltiazem 10mg/5ml oral solution (Special Order),12001611000001104,amp,0206020C0AABHBH
8444511000001105,Diltiazem 60mg/5ml oral suspension (Drug Tariff Special Order),8444511000001105,amp,0206020C0AABIBI
762011000001102,Tildiem 60mg modified-release tablets (Sanofi),762011000001102,amp,0206020C0BBAAAA
103611000001105,Tildiem Retard 90mg tablets (Sanofi),103611000001105,amp,0206020C0BBABAC
383911000001109,Tildiem Retard 120mg tablets (Sanofi),383911000001109,amp,0206020C0BBACAS
893111000001107,Tildiem LA 300 capsules (Sanofi),893111000001107,amp,0206020C0BBADAE
261611000001107,Tildiem LA 200 capsules (Sanofi),261611000001107,amp,0206020C0BBAEAX
104111000001100,Calcicard CR 120mg tablets (Teva UK Ltd),104111000001100,amp,0206020C0BCABAS
219611000001107,Calcicard CR 90mg tablets (Teva UK Ltd),219611000001107,amp,0206020C0BCACAC
440711000001104,Angiozem CR 90mg tablets (Ashbourne Pharmaceuticals Ltd),440711000001104,amp,0206020C0BEABAC
2885611000001102,Adizem-SR 120mg tablets (Napp Pharmaceuticals Ltd),2885611000001102,amp,0206020C0BFAAAS
2887011000001102,Adizem-SR 90mg capsules (Napp Pharmaceuticals Ltd),2887011000001102,amp,0206020C0BFACAT
2887311000001104,Adizem-SR 120mg capsules (Napp Pharmaceuticals Ltd),2887311000001104,amp,0206020C0BFADAU
2886711000001103,Adizem-SR 180mg capsules (Napp Pharmaceuticals Ltd),2886711000001103,amp,0206020C0BFAEAV
2886111000001104,Adizem-XL 300mg capsules (Napp Pharmaceuticals Ltd),2886111000001104,amp,0206020C0BFAFAE
2937811000001108,Adizem-XL 120mg capsules (Napp Pharmaceuticals Ltd),2937811000001108,amp,0206020C0BFAGAU
2938011000001101,Adizem-XL 180mg capsules (Napp Pharmaceuticals Ltd),2938011000001101,amp,0206020C0BFAHAV
2886311000001102,Adizem-XL 240mg capsules (Napp Pharmaceuticals Ltd),2886311000001102,amp,0206020C0BFAIAW
2886511000001108,Adizem-XL 200mg capsules (Napp Pharmaceuticals Ltd),2886511000001108,amp,0206020C0BFAJAX
417111000001109,Dilzem SR 60 capsules (Teva UK Ltd),417111000001109,amp,0206020C0BHAAAJ
682311000001105,Dilzem SR 90 capsules (Teva UK Ltd),682311000001105,amp,0206020C0BHABAT
5711000001106,Dilzem SR 120 capsules (Teva UK Ltd),5711000001106,amp,0206020C0BHACAU
243111000001108,Dilzem XL 120 capsules (Teva UK Ltd),243111000001108,amp,0206020C0BHADAU
254911000001106,Dilzem XL 180 capsules (Teva UK Ltd),254911000001106,amp,0206020C0BHAEAV
733511000001107,Dilzem XL 240 capsules (Teva UK Ltd),733511000001107,amp,0206020C0BHAFAW
130211000001109,Slozem 120mg capsules (Merck Serono Ltd),130211000001109,amp,0206020C0BIAAAU
119211000001108,Slozem 180mg capsules (Merck Serono Ltd),119211000001108,amp,0206020C0BIABAV
599811000001104,Slozem 240mg capsules (Merck Serono Ltd),599811000001104,amp,0206020C0BIACAW
550211000001104,Slozem 300mg capsules (Merck Serono Ltd),550211000001104,amp,0206020C0BIADAE
857011000001109,Angitil SR 90 capsules (Ethypharm UK Ltd),857011000001109,amp,0206020C0BJAAAT
298811000001103,Angitil SR 120 capsules (Ethypharm UK Ltd),298811000001103,amp,0206020C0BJABAU
336611000001101,Angitil SR 180 capsules (Ethypharm UK Ltd),336611000001101,amp,0206020C0BJACAV
75111000001104,Angitil XL 240 capsules (Ethypharm UK Ltd),75111000001104,amp,0206020C0BJADAW
467111000001105,Angitil XL 300 capsules (Ethypharm UK Ltd),467111000001105,amp,0206020C0BJAEAE
866811000001107,Zemtard 300 XL capsules (Galen Ltd),866811000001107,amp,0206020C0BMAAAE
105211000001107,Zemtard 120 XL capsules (Galen Ltd),105211000001107,amp,0206020C0BMABAU
813611000001103,Zemtard 180 XL capsules (Galen Ltd),813611000001103,amp,0206020C0BMACAV
345411000001107,Zemtard 240 XL capsules (Galen Ltd),345411000001107,amp,0206020C0BMADAW
32311000001105,Viazem XL 120mg capsules (Thornton & Ross Ltd),32311000001105,amp,0206020C0BNAAAU
33211000001108,Viazem XL 180mg capsules (Thornton & Ross Ltd),33211000001108,amp,0206020C0BNABAV
886511000001107,Viazem XL 240mg capsules (Thornton & Ross Ltd),886511000001107,amp,0206020C0BNACAW
407011000001105,Viazem XL 300mg capsules (Thornton & Ross Ltd),407011000001105,amp,0206020C0BNADAE
648211000001107,Viazem XL 360mg capsules (Thornton & Ross Ltd),648211000001107,amp,0206020C0BNAEBA
353011000001101,Dilcardia SR 90mg capsules (Mylan),353011000001101,amp,0206020C0BPAAAT
723811000001107,Dilcardia SR 120mg capsules (Mylan),723811000001107,amp,0206020C0BPABAU
937011000001101,Dilcardia SR 60mg capsules (Mylan),937011000001101,amp,0206020C0BPACAJ
540011000001107,Bi-Carzem SR 60mg capsules (Tillomed Laboratories Ltd),540011000001107,amp,0206020C0BRAAAJ
764511000001100,Bi-Carzem SR 90mg capsules (Tillomed Laboratories Ltd),764511000001100,amp,0206020C0BRABAT
580711000001101,Bi-Carzem SR 120mg capsules (Tillomed Laboratories Ltd),580711000001101,amp,0206020C0BRACAU
158411000001105,Bi-Carzem XL 300mg capsules (Tillomed Laboratories Ltd),158411000001105,amp,0206020C0BRAEAE
865711000001107,Retalzem 60 modified-release tablets (Kent Pharmaceuticals Ltd),865711000001107,amp,0206020C0BTAAAA
924711000001109,Zemret 180 XL capsules (Tillomed Laboratories Ltd),924711000001109,amp,0206020C0BVAAAV
823511000001107,Zemret 240 XL capsules (Tillomed Laboratories Ltd),823511000001107,amp,0206020C0BVABAW
640311000001101,Zemret 300 XL capsules (Tillomed Laboratories Ltd),640311000001101,amp,0206020C0BVACAE
469811000001106,Disogram SR 60mg capsules (Ranbaxy (UK) Ltd),469811000001106,amp,0206020C0BWAEAJ
8885711000001100,Kenzem SR 60mg capsules (Kent Pharmaceuticals Ltd),8885711000001100,amp,0206020C0BYAAAJ
8886211000001101,Kenzem SR 90mg capsules (Kent Pharmaceuticals Ltd),8886211000001101,amp,0206020C0BYABAT
8886511000001103,Kenzem SR 120mg capsules (Kent Pharmaceuticals Ltd),8886511000001103,amp,0206020C0BYACAU
21965511000001105,Uard 300XL capsules (Ennogen Healthcare Ltd),21965511000001105,amp,0206020C0BZAAAE
21965711000001100,Uard 120XL capsules (Ennogen Healthcare Ltd),21965711000001100,amp,0206020C0BZABAU
21965911000001103,Uard 180XL capsules (Ennogen Healthcare Ltd),21965911000001103,amp,0206020C0BZACAV
21966111000001107,Uard 240XL capsules (Ennogen Healthcare Ltd),21966111000001107,amp,0206020C0BZADAW
11404611000001108,Felodipine 5mg modified-release tablets (Almus Pharmaceuticals Ltd),11404611000001108,amp,0206020F0AAABAB
11404811000001107,Felodipine 10mg modified-release tablets (Almus Pharmaceuticals Ltd),11404811000001107,amp,0206020F0AAACAC
18026911000001104,Felodipine 2.5mg/5ml oral solution (Special Order),18026911000001104,amp,0206020F0AAAGAG
18027211000001105,Felodipine 5mg/5ml oral solution (Special Order),18027211000001105,amp,0206020F0AAAHAH
34431711000001100,Felodipine 2.5mg/5ml oral suspension (Special Order),34431711000001100,amp,0206020F0AAAIAI
490211000001101,Plendil 5mg modified-release tablets (AstraZeneca UK Ltd),490211000001101,amp,0206020F0BBAAAB
48511000001101,Plendil 10mg modified-release tablets (AstraZeneca UK Ltd),48511000001101,amp,0206020F0BBABAC
562711000001104,Plendil 2.5mg modified-release tablets (AstraZeneca UK Ltd),562711000001104,amp,0206020F0BBACAD
3800511000001100,Cabren 5mg modified-release tablets (Teva UK Ltd),3800511000001100,amp,0206020F0BDAAAB
3800311000001106,Cabren 2.5mg modified-release tablets (Teva UK Ltd),3800311000001106,amp,0206020F0BDABAD
3800711000001105,Cabren 10mg modified-release tablets (Teva UK Ltd),3800711000001105,amp,0206020F0BDACAC
4785111000001103,Felotens XL 5mg tablets (Thornton & Ross Ltd),4785111000001103,amp,0206020F0BEAAAB
4785511000001107,Felotens XL 10mg tablets (Thornton & Ross Ltd),4785511000001107,amp,0206020F0BEABAC
13127311000001107,Felotens XL 2.5mg tablets (Thornton & Ross Ltd),13127311000001107,amp,0206020F0BEACAD
4972811000001103,Felogen XL 5mg tablets (Mylan),4972811000001103,amp,0206020F0BFAAAB
4973011000001100,Felogen XL 10mg tablets (Mylan),4973011000001100,amp,0206020F0BFABAC
5008511000001107,Folpik XL 5mg tablets (Teva UK Ltd),5008511000001107,amp,0206020F0BGAAAB
5008911000001100,Folpik XL 10mg tablets (Teva UK Ltd),5008911000001100,amp,0206020F0BGABAC
13565311000001101,Folpik XL 2.5mg tablets (Teva UK Ltd),13565311000001101,amp,0206020F0BGACAD
5638311000001102,Vascalpha 5mg modified-release tablets (Accord Healthcare Ltd),5638311000001102,amp,0206020F0BIAAAB
5638811000001106,Vascalpha 10mg modified-release tablets (Accord Healthcare Ltd),5638811000001106,amp,0206020F0BIABAC
18250911000001108,Vascalpha 5mg modified-release tablets (Almus Pharmaceuticals Ltd),18250911000001108,amp,0206020F0BIACAB
18252511000001100,Vascalpha 10mg modified-release tablets (Almus Pharmaceuticals Ltd),18252511000001100,amp,0206020F0BIADAC
7387911000001103,Parmid XL 5mg tablets (Sandoz Ltd),7387911000001103,amp,0206020F0BJAAAB
7388311000001103,Parmid XL 10mg tablets (Sandoz Ltd),7388311000001103,amp,0206020F0BJABAC
24221811000001105,Parmid XL 2.5mg tablets (Sandoz Ltd),24221811000001105,amp,0206020F0BJACAD
7887011000001104,Cardioplen XL 5mg tablets (Chiesi Ltd),7887011000001104,amp,0206020F0BKAAAB
7887511000001107,Cardioplen XL 10mg tablets (Chiesi Ltd),7887511000001107,amp,0206020F0BKABAC
11506711000001103,Cardioplen XL 2.5mg tablets (Chiesi Ltd),11506711000001103,amp,0206020F0BKACAD
8090111000001106,Neofel XL 5mg tablets (Kent Pharmaceuticals Ltd),8090111000001106,amp,0206020F0BLAAAB
8089811000001107,Neofel XL 10mg tablets (Kent Pharmaceuticals Ltd),8089811000001107,amp,0206020F0BLABAC
11493211000001105,Neofel XL 2.5mg tablets (Kent Pharmaceuticals Ltd),11493211000001105,amp,0206020F0BLACAD
18167311000001103,Neofel XL 2.5mg tablets (Actavis UK Ltd),18167311000001103,amp,0206020F0BLADAD
18681211000001100,Neofel XL 2.5mg tablets (Almus Pharmaceuticals Ltd),18681211000001100,amp,0206020F0BLAEAD
9359611000001103,Pinefeld XL 10mg tablets (Tillomed Laboratories Ltd),9359611000001103,amp,0206020F0BMAAAC
22133211000001103,Isradipine 2.5mg tablets (Sandoz Ltd),22133211000001103,amp,0206020I0AAAAAA
22450011000001103,Isradipine 2.5mg tablets (Alliance Healthcare (Distribution) Ltd),22450011000001103,amp,0206020I0AAAAAA
22582411000001107,Isradipine 2.5mg tablets (A A H Pharmaceuticals Ltd),22582411000001107,amp,0206020I0AAAAAA
30059011000001105,Isradipine 2.5mg tablets (DE Pharmaceuticals),30059011000001105,amp,0206020I0AAAAAA
3689711000001108,Prescal 2.5mg tablets (Novartis Pharmaceuticals UK Ltd),3689711000001108,amp,0206020I0BBAAAA
18565411000001107,Lacidipine 2mg tablets (Teva UK Ltd),18565411000001107,amp,0206020K0AAAAAA
18642411000001100,Lacidipine 2mg tablets (A A H Pharmaceuticals Ltd),18642411000001100,amp,0206020K0AAAAAA
22055911000001101,Lacidipine 2mg tablets (Waymade Healthcare Plc),22055911000001101,amp,0206020K0AAAAAA
27864211000001102,Lacidipine 2mg tablets (Dr Reddy's Laboratories (UK) Ltd),27864211000001102,amp,0206020K0AAAAAA
27925211000001102,Lacidipine 2mg tablets (Alliance Healthcare (Distribution) Ltd),27925211000001102,amp,0206020K0AAAAAA
29882711000001105,Lacidipine 2mg tablets (Sigma Pharmaceuticals Plc),29882711000001105,amp,0206020K0AAAAAA
30059811000001104,Lacidipine 2mg tablets (DE Pharmaceuticals),30059811000001104,amp,0206020K0AAAAAA
32414311000001100,Lacidipine 2mg tablets (Kent Pharmaceuticals Ltd),32414311000001100,amp,0206020K0AAAAAA
34880711000001106,Lacidipine 2mg tablets (Zentiva),34880711000001106,amp,0206020K0AAAAAA
36943311000001105,Lacidipine 2mg tablets (Mylan),36943311000001105,amp,0206020K0AAAAAA
37093811000001104,Lacidipine 2mg tablets (Mawdsley-Brooks & Company Ltd),37093811000001104,amp,0206020K0AAAAAA
18565211000001108,Lacidipine 4mg tablets (Teva UK Ltd),18565211000001108,amp,0206020K0AAABAB
18642611000001102,Lacidipine 4mg tablets (A A H Pharmaceuticals Ltd),18642611000001102,amp,0206020K0AAABAB
22056111000001105,Lacidipine 4mg tablets (Waymade Healthcare Plc),22056111000001105,amp,0206020K0AAABAB
27864411000001103,Lacidipine 4mg tablets (Dr Reddy's Laboratories (UK) Ltd),27864411000001103,amp,0206020K0AAABAB
27925411000001103,Lacidipine 4mg tablets (Alliance Healthcare (Distribution) Ltd),27925411000001103,amp,0206020K0AAABAB
29882911000001107,Lacidipine 4mg tablets (Sigma Pharmaceuticals Plc),29882911000001107,amp,0206020K0AAABAB
30060011000001106,Lacidipine 4mg tablets (DE Pharmaceuticals),30060011000001106,amp,0206020K0AAABAB
32414511000001106,Lacidipine 4mg tablets (Kent Pharmaceuticals Ltd),32414511000001106,amp,0206020K0AAABAB
34880911000001108,Lacidipine 4mg tablets (Zentiva),34880911000001108,amp,0206020K0AAABAB
36943511000001104,Lacidipine 4mg tablets (Mylan),36943511000001104,amp,0206020K0AAABAB
37094311000001105,Lacidipine 4mg tablets (Mawdsley-Brooks & Company Ltd),37094311000001105,amp,0206020K0AAABAB
910911000001108,Motens 2mg tablets (GlaxoSmithKline UK Ltd),910911000001108,amp,0206020K0BBAAAA
333011000001100,Motens 4mg tablets (GlaxoSmithKline UK Ltd),333011000001100,amp,0206020K0BBABAB
28882211000001100,Molap 4mg tablets (Rivopharm (UK) Ltd),28882211000001100,amp,0206020K0BDAAAB
15608411000001103,Lercanidipine 10mg tablets (Alliance Healthcare (Distribution) Ltd),15608411000001103,amp,0206020L0AAAAAA
16606811000001100,Lercanidipine 10mg tablets (Accord Healthcare Ltd),16606811000001100,amp,0206020L0AAAAAA
16640211000001105,Lercanidipine 10mg tablets (Zentiva),16640211000001105,amp,0206020L0AAAAAA
16666611000001103,Lercanidipine 10mg tablets (Mylan),16666611000001103,amp,0206020L0AAAAAA
16725911000001102,Lercanidipine 10mg tablets (Teva UK Ltd),16725911000001102,amp,0206020L0AAAAAA
16732011000001109,Lercanidipine 10mg tablets (A A H Pharmaceuticals Ltd),16732011000001109,amp,0206020L0AAAAAA
17935311000001108,Lercanidipine 10mg tablets (Phoenix Healthcare Distribution Ltd),17935311000001108,amp,0206020L0AAAAAA
