code,term,id,type,bnf_code
29799911000001101,Co-tenidone 50mg/12.5mg tablets (Sigma Pharmaceuticals Plc),29799911000001101,amp,020400040AAAAAA
35592511000001107,Co-tenidone 50mg/12.5mg tablets (RX Farma),35592511000001107,amp,020400040AAAAAA
37056211000001100,Co-tenidone 50mg/12.5mg tablets (Mawdsley-Brooks & Company Ltd),37056211000001100,amp,020400040AAAAAA
134211000001101,Co-tenidone 100mg/25mg tablets (IVAX Pharmaceuticals UK Ltd),134211000001101,amp,020400040AAABAB
248711000001103,Co-tenidone 100mg/25mg tablets (Sandoz Ltd),248711000001103,amp,020400040AAABAB
485811000001105,Co-tenidone 100mg/25mg tablets (Teva UK Ltd),485811000001105,amp,020400040AAABAB
588911000001102,Co-tenidone 100mg/25mg tablets (Actavis UK Ltd),588911000001102,amp,020400040AAABAB
589111000001107,Co-tenidone 100mg/25mg tablets (Wockhardt UK Ltd),589111000001107,amp,020400040AAABAB
594311000001107,Co-tenidone 100mg/25mg tablets (Mylan),594311000001107,amp,020400040AAABAB
650411000001106,Co-tenidone 100mg/25mg tablets (Kent Pharmaceuticals Ltd),650411000001106,amp,020400040AAABAB
793911000001107,Co-tenidone 100mg/25mg tablets (A A H Pharmaceuticals Ltd),793911000001107,amp,020400040AAABAB
885911000001107,Co-tenidone 100mg/25mg tablets (Alliance Healthcare (Distribution) Ltd),885911000001107,amp,020400040AAABAB
9789611000001108,Co-tenidone 100mg/25mg tablets (Almus Pharmaceuticals Ltd),9789611000001108,amp,020400040AAABAB
10398911000001108,Co-tenidone 100mg/25mg tablets (Arrow Generics Ltd),10398911000001108,amp,020400040AAABAB
17889111000001108,Co-tenidone 100mg/25mg tablets (Phoenix Healthcare Distribution Ltd),17889111000001108,amp,020400040AAABAB
20480411000001109,Co-tenidone 100mg/25mg tablets (Medreich Plc),20480411000001109,amp,020400040AAABAB
21942311000001104,Co-tenidone 100mg/25mg tablets (Waymade Healthcare Plc),21942311000001104,amp,020400040AAABAB
23858011000001104,Co-tenidone 100mg/25mg tablets (DE Pharmaceuticals),23858011000001104,amp,020400040AAABAB
29799711000001103,Co-tenidone 100mg/25mg tablets (Sigma Pharmaceuticals Plc),29799711000001103,amp,020400040AAABAB
35592711000001102,Co-tenidone 100mg/25mg tablets (RX Farma),35592711000001102,amp,020400040AAABAB
37056411000001101,Co-tenidone 100mg/25mg tablets (Mawdsley-Brooks & Company Ltd),37056411000001101,amp,020400040AAABAB
825011000001103,Tenoret 50mg/12.5mg tablets (AstraZeneca UK Ltd),825011000001103,amp,020400040BBAAAA
288711000001105,Tenoretic 100mg/25mg tablets (AstraZeneca UK Ltd),288711000001105,amp,020400040BCAAAB
439411000001104,Tenchlor 50mg/12.5mg tablets (Teva UK Ltd),439411000001104,amp,020400040BEAAAA
237011000001100,Kalten capsules (M & A Pharmachem Ltd),237011000001100,amp,0204000F0BBAAAA
333111000001104,Inderetic 80mg/2.5mg capsules (AstraZeneca UK Ltd),333111000001104,amp,0204000Q0BBAAAA
350811000001100,Inderex 160mg/5mg modified-release capsules (AstraZeneca UK Ltd),350811000001100,amp,0204000Q0BCAAAB
3142711000001107,Beta-Adalat modified-release capsules (Bayer Plc),3142711000001107,amp,0204000U0BBAAAA
3142511000001102,Tenif 50mg/20mg modified-release capsules (AstraZeneca UK Ltd),3142511000001102,amp,0204000U0BCAAAA
2977611000001106,Co-Betaloc tablets (Pfizer Ltd),2977611000001106,amp,0204000W0BBAAAA
3444411000001107,Trasidrex modified-release tablets (Mercury Pharma Group Ltd),3444411000001107,amp,0204000Y0BBAAAA
21911811000001109,Perindopril tosilate 5mg / Indapamide 1.25mg tablets (Teva UK Ltd),21911811000001109,amp,0205051ABAAAAAA
21927911000001103,Perindopril tosilate 5mg / Indapamide 1.25mg tablets (A A H Pharmaceuticals Ltd),21927911000001103,amp,0205051ABAAAAAA
23971811000001107,Perindopril erbumine 4mg / Amlodipine 5mg tablets (Consilient Health Ltd),23971811000001107,amp,0205051ACAAAAAA
24603111000001106,Perindopril erbumine 4mg / Amlodipine 5mg tablets (Alliance Healthcare (Distribution) Ltd),24603111000001106,amp,0205051ACAAAAAA
24618711000001103,Perindopril erbumine 4mg / Amlodipine 5mg tablets (A A H Pharmaceuticals Ltd),24618711000001103,amp,0205051ACAAAAAA
23972111000001105,Perindopril erbumine 4mg / Amlodipine 10mg tablets (Consilient Health Ltd),23972111000001105,amp,0205051ACAAABAB
24603311000001108,Perindopril erbumine 4mg / Amlodipine 10mg tablets (Alliance Healthcare (Distribution) Ltd),24603311000001108,amp,0205051ACAAABAB
24618911000001101,Perindopril erbumine 4mg / Amlodipine 10mg tablets (A A H Pharmaceuticals Ltd),24618911000001101,amp,0205051ACAAABAB
23972411000001100,Perindopril erbumine 8mg / Amlodipine 10mg tablets (Consilient Health Ltd),23972411000001100,amp,0205051ACAAACAC
24603711000001107,Perindopril erbumine 8mg / Amlodipine 10mg tablets (Alliance Healthcare (Distribution) Ltd),24603711000001107,amp,0205051ACAAACAC
24619311000001108,Perindopril erbumine 8mg / Amlodipine 10mg tablets (A A H Pharmaceuticals Ltd),24619311000001108,amp,0205051ACAAACAC
23972711000001106,Perindopril erbumine 8mg / Amlodipine 5mg tablets (Consilient Health Ltd),23972711000001106,amp,0205051ACAAADAD
24603511000001102,Perindopril erbumine 8mg / Amlodipine 5mg tablets (Alliance Healthcare (Distribution) Ltd),24603511000001102,amp,0205051ACAAADAD
24619111000001106,Perindopril erbumine 8mg / Amlodipine 5mg tablets (A A H Pharmaceuticals Ltd),24619111000001106,amp,0205051ACAAADAD
307811000001106,Co-zidocapt 25mg/50mg tablets (Sandoz Ltd),307811000001106,amp,0205051G0AAAAAA
614011000001103,Co-zidocapt 25mg/50mg tablets (Alliance Healthcare (Distribution) Ltd),614011000001103,amp,0205051G0AAAAAA
642211000001105,Co-zidocapt 25mg/50mg tablets (A A H Pharmaceuticals Ltd),642211000001105,amp,0205051G0AAAAAA
5470811000001107,Co-zidocapt 25mg/50mg tablets (Kent Pharmaceuticals Ltd),5470811000001107,amp,0205051G0AAAAAA
13747211000001106,Co-zidocapt 25mg/50mg tablets (Tillomed Laboratories Ltd),13747211000001106,amp,0205051G0AAAAAA
207311000001109,Co-zidocapt 12.5mg/25mg tablets (Alliance Healthcare (Distribution) Ltd),207311000001109,amp,0205051G0AAABAB
765211000001102,Co-zidocapt 12.5mg/25mg tablets (Sandoz Ltd),765211000001102,amp,0205051G0AAABAB
5470311000001103,Co-zidocapt 12.5mg/25mg tablets (Kent Pharmaceuticals Ltd),5470311000001103,amp,0205051G0AAABAB
7492911000001107,Co-zidocapt 12.5mg/25mg tablets (A A H Pharmaceuticals Ltd),7492911000001107,amp,0205051G0AAABAB
13747011000001101,Co-zidocapt 12.5mg/25mg tablets (Tillomed Laboratories Ltd),13747011000001101,amp,0205051G0AAABAB
263311000001101,Acezide 25mg/50mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),263311000001101,amp,0205051G0BBAAAA
17311000001102,Capozide 25mg/50mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),17311000001102,amp,0205051G0BCAAAA
546711000001107,Capozide LS 12.5mg/25mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),546711000001107,amp,0205051G0BCABAB
4473011000001102,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Sandoz Ltd),4473011000001102,amp,0205051H0AAAAAA
7846711000001109,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Alliance Healthcare (Distribution) Ltd),7846711000001109,amp,0205051H0AAAAAA
9253411000001107,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd),9253411000001107,amp,0205051H0AAAAAA
13750511000001108,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Tillomed Laboratories Ltd),13750511000001108,amp,0205051H0AAAAAA
17901011000001104,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Phoenix Healthcare Distribution Ltd),17901011000001104,amp,0205051H0AAAAAA
18743911000001105,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd),18743911000001105,amp,0205051H0AAAAAA
23973711000001103,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (DE Pharmaceuticals),23973711000001103,amp,0205051H0AAAAAA
29849111000001109,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Sigma Pharmaceuticals Plc),29849111000001109,amp,0205051H0AAAAAA
30124611000001107,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Mawdsley-Brooks & Company Ltd),30124611000001107,amp,0205051H0AAAAAA
33586411000001104,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Mylan),33586411000001104,amp,0205051H0AAAAAA
146811000001108,Innozide 20mg/12.5mg tablets (Merck Sharp & Dohme Ltd),146811000001108,amp,0205051H0BBAAAA
7334911000001102,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd),7334911000001102,amp,0205051K0AAAAAA
7495911000001104,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd),7495911000001104,amp,0205051K0AAAAAA
7513811000001103,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Alliance Healthcare (Distribution) Ltd),7513811000001103,amp,0205051K0AAAAAA
7977511000001109,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Kent Pharmaceuticals Ltd),7977511000001109,amp,0205051K0AAAAAA
8171711000001103,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Sandoz Ltd),8171711000001103,amp,0205051K0AAAAAA
9089111000001103,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Mylan),9089111000001103,amp,0205051K0AAAAAA
13754811000001101,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Tillomed Laboratories Ltd),13754811000001101,amp,0205051K0AAAAAA
13845711000001107,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Almus Pharmaceuticals Ltd),13845711000001107,amp,0205051K0AAAAAA
16061211000001103,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Bristol Laboratories Ltd),16061211000001103,amp,0205051K0AAAAAA
17936811000001107,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Phoenix Healthcare Distribution Ltd),17936811000001107,amp,0205051K0AAAAAA
22071811000001105,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Waymade Healthcare Plc),22071811000001105,amp,0205051K0AAAAAA
24367111000001107,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (DE Pharmaceuticals),24367111000001107,amp,0205051K0AAAAAA
27475211000001104,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Lupin Healthcare (UK) Ltd),27475211000001104,amp,0205051K0AAAAAA
29891911000001102,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Sigma Pharmaceuticals Plc),29891911000001102,amp,0205051K0AAAAAA
37259911000001107,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Mawdsley-Brooks & Company Ltd),37259911000001107,amp,0205051K0AAAAAA
7334711000001104,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd),7334711000001104,amp,0205051K0AAABAB
7495011000001103,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd),7495011000001103,amp,0205051K0AAABAB
7513611000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Alliance Healthcare (Distribution) Ltd),7513611000001102,amp,0205051K0AAABAB
7977211000001106,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Kent Pharmaceuticals Ltd),7977211000001106,amp,0205051K0AAABAB
8171311000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Sandoz Ltd),8171311000001102,amp,0205051K0AAABAB
13754611000001100,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Tillomed Laboratories Ltd),13754611000001100,amp,0205051K0AAABAB
13845511000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Almus Pharmaceuticals Ltd),13845511000001102,amp,0205051K0AAABAB
16061011000001108,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Bristol Laboratories Ltd),16061011000001108,amp,0205051K0AAABAB
17936611000001108,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Phoenix Healthcare Distribution Ltd),17936611000001108,amp,0205051K0AAABAB
22071611000001106,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Waymade Healthcare Plc),22071611000001106,amp,0205051K0AAABAB
24366811000001102,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (DE Pharmaceuticals),24366811000001102,amp,0205051K0AAABAB
28168411000001108,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Lupin Healthcare (UK) Ltd),28168411000001108,amp,0205051K0AAABAB
29892111000001105,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Sigma Pharmaceuticals Plc),29892111000001105,amp,0205051K0AAABAB
30221211000001106,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Mawdsley-Brooks & Company Ltd),30221211000001106,amp,0205051K0AAABAB
3143111000001100,Zestoretic 20 tablets (AstraZeneca UK Ltd),3143111000001100,amp,0205051K0BBAAAA
3144311000001101,Zestoretic 10 tablets (AstraZeneca UK Ltd),3144311000001101,amp,0205051K0BBABAB
3143511000001109,Carace 20 Plus tablets (Merck Sharp & Dohme Ltd),3143511000001109,amp,0205051K0BCAAAA
3144511000001107,Carace 10 Plus tablets (Merck Sharp & Dohme Ltd),3144511000001107,amp,0205051K0BCABAB
7385711000001106,Caralpha 20mg/12.5mg tablets (Actavis UK Ltd),7385711000001106,amp,0205051K0BDABAA
8145711000001102,Lisicostad 10mg/12.5mg tablets (Genus Pharmaceuticals Ltd),8145711000001102,amp,0205051K0BEAAAB
16083211000001102,Perindopril erbumine 4mg / Indapamide 1.25mg tablets (Ratiopharm UK Ltd),16083211000001102,amp,0205051N0AAAAAA
16641511000001101,Perindopril erbumine 4mg / Indapamide 1.25mg tablets (Alliance Healthcare (Distribution) Ltd),16641511000001101,amp,0205051N0AAAAAA
18311211000001107,Perindopril erbumine 4mg / Indapamide 1.25mg tablets (A A H Pharmaceuticals Ltd),18311211000001107,amp,0205051N0AAAAAA
562511000001109,Coversyl Plus tablets (Servier Laboratories Ltd),562511000001109,amp,0205051N0BBAAAA
22785911000001108,Quinapril 10mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd),22785911000001108,amp,0205051P0AAAAAA
35179711000001107,Quinapril 10mg / Hydrochlorothiazide 12.5mg tablets (Milpharm Ltd),35179711000001107,amp,0205051P0AAAAAA
260211000001104,Accuretic 10mg/12.5mg tablets (Pfizer Ltd),260211000001104,amp,0205051P0BBAAAA
4093211000001109,Triapin 2.5mg/2.5mg modified-release tablets (Sanofi),4093211000001109,amp,0205051S0BBAAAA
3887911000001109,Triapin 5mg/5mg modified-release tablets (Sanofi),3887911000001109,amp,0205051S0BBABAB
3691211000001101,Tarka modified-release capsules (Abbott Laboratories Ltd),3691211000001101,amp,0205051V0BBAAAA
13444311000001104,Coversyl Arginine Plus 5mg/1.25mg tablets (Servier Laboratories Ltd),13444311000001104,amp,0205051Z0BBAAAA
23310011000001106,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd),23310011000001106,amp,0205052A0AAAAAA
23472411000001102,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets (Actavis UK Ltd),23472411000001102,amp,0205052A0AAAAAA
23478711000001106,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd),23478711000001106,amp,0205052A0AAAAAA
23480911000001100,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets (Alliance Healthcare (Distribution) Ltd),23480911000001100,amp,0205052A0AAAAAA
23954111000001100,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets (Milpharm Ltd),23954111000001100,amp,0205052A0AAAAAA
26763511000001103,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets (Lupin Healthcare (UK) Ltd),26763511000001103,amp,0205052A0AAAAAA
29672611000001103,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets (Macleods Pharma UK Ltd),29672611000001103,amp,0205052A0AAAAAA
29880711000001106,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets (Sigma Pharmaceuticals Plc),29880711000001106,amp,0205052A0AAAAAA
30215211000001102,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets (Mawdsley-Brooks & Company Ltd),30215211000001102,amp,0205052A0AAAAAA
33600511000001109,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets (Mylan),33600511000001109,amp,0205052A0AAAAAA
37422511000001107,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets (DE Pharmaceuticals),37422511000001107,amp,0205052A0AAAAAA
23310211000001101,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd),23310211000001101,amp,0205052A0AAABAB
23472611000001104,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Actavis UK Ltd),23472611000001104,amp,0205052A0AAABAB
23479111000001103,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd),23479111000001103,amp,0205052A0AAABAB
23481111000001109,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Alliance Healthcare (Distribution) Ltd),23481111000001109,amp,0205052A0AAABAB
23954311000001103,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Milpharm Ltd),23954311000001103,amp,0205052A0AAABAB
26764611000001101,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Lupin Healthcare (UK) Ltd),26764611000001101,amp,0205052A0AAABAB
29672811000001104,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Macleods Pharma UK Ltd),29672811000001104,amp,0205052A0AAABAB
29880911000001108,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Sigma Pharmaceuticals Plc),29880911000001108,amp,0205052A0AAABAB
30215611000001100,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Mawdsley-Brooks & Company Ltd),30215611000001100,amp,0205052A0AAABAB
33600711000001104,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Mylan),33600711000001104,amp,0205052A0AAABAB
37422711000001102,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (DE Pharmaceuticals),37422711000001102,amp,0205052A0AAABAB
23310411000001102,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Teva UK Ltd),23310411000001102,amp,0205052A0AAACAC
23472811000001100,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Actavis UK Ltd),23472811000001100,amp,0205052A0AAACAC
23479511000001107,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (A A H Pharmaceuticals Ltd),23479511000001107,amp,0205052A0AAACAC
23481311000001106,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Alliance Healthcare (Distribution) Ltd),23481311000001106,amp,0205052A0AAACAC
23954511000001109,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Milpharm Ltd),23954511000001109,amp,0205052A0AAACAC
26764811000001102,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Lupin Healthcare (UK) Ltd),26764811000001102,amp,0205052A0AAACAC
29673011000001101,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Macleods Pharma UK Ltd),29673011000001101,amp,0205052A0AAACAC
29881011000001100,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Sigma Pharmaceuticals Plc),29881011000001100,amp,0205052A0AAACAC
30215811000001101,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Mawdsley-Brooks & Company Ltd),30215811000001101,amp,0205052A0AAACAC
33600911000001102,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Mylan),33600911000001102,amp,0205052A0AAACAC
37422911000001100,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (DE Pharmaceuticals),37422911000001100,amp,0205052A0AAACAC
792411000001108,CoAprovel 150mg/12.5mg tablets (Sanofi),792411000001108,amp,0205052A0BBAAAA
682711000001109,CoAprovel 300mg/12.5mg tablets (Sanofi),682711000001109,amp,0205052A0BBABAB
10968611000001106,CoAprovel 300mg/25mg tablets (Sanofi),10968611000001106,amp,0205052A0BBACAC
15773211000001105,Sevikar 20mg/5mg tablets (Daiichi Sankyo UK Ltd),15773211000001105,amp,0205052ABBBAAAA
15772911000001108,Sevikar 40mg/5mg tablets (Daiichi Sankyo UK Ltd),15772911000001108,amp,0205052ABBBABAB
15772611000001102,Sevikar 40mg/10mg tablets (Daiichi Sankyo UK Ltd),15772611000001102,amp,0205052ABBBACAC
18986411000001108,Sevikar HCT 20mg/5mg/12.5mg tablets (Daiichi Sankyo UK Ltd),18986411000001108,amp,0205052ACBBAAAA
18986711000001102,Sevikar HCT 40mg/5mg/12.5mg tablets (Daiichi Sankyo UK Ltd),18986711000001102,amp,0205052ACBBABAB
18987011000001101,Sevikar HCT 40mg/10mg/12.5mg tablets (Daiichi Sankyo UK Ltd),18987011000001101,amp,0205052ACBBACAC
18987311000001103,Sevikar HCT 40mg/5mg/25mg tablets (Daiichi Sankyo UK Ltd),18987311000001103,amp,0205052ACBBADAD
18987611000001108,Sevikar HCT 40mg/10mg/25mg tablets (Daiichi Sankyo UK Ltd),18987611000001108,amp,0205052ACBBAEAE
16749711000001104,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Zentiva),16749711000001104,amp,0205052P0AAAAAA
16971411000001100,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Mylan),16971411000001100,amp,0205052P0AAAAAA
17014911000001107,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd),17014911000001107,amp,0205052P0AAAAAA
17024711000001101,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd),17024711000001101,amp,0205052P0AAAAAA
17025311000001101,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Alliance Healthcare (Distribution) Ltd),17025311000001101,amp,0205052P0AAAAAA
17659911000001106,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Arrow Generics Ltd),17659911000001106,amp,0205052P0AAAAAA
18139511000001105,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Phoenix Healthcare Distribution Ltd),18139511000001105,amp,0205052P0AAAAAA
18165111000001109,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Actavis UK Ltd),18165111000001109,amp,0205052P0AAAAAA
18552511000001109,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Ranbaxy (UK) Ltd),18552511000001109,amp,0205052P0AAAAAA
20308811000001100,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Sandoz Ltd),20308811000001100,amp,0205052P0AAAAAA
21788511000001108,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Waymade Healthcare Plc),21788511000001108,amp,0205052P0AAAAAA
24371611000001101,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (DE Pharmaceuticals),24371611000001101,amp,0205052P0AAAAAA
27475411000001100,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Lupin Healthcare (UK) Ltd),27475411000001100,amp,0205052P0AAAAAA
29899511000001105,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Sigma Pharmaceuticals Plc),29899511000001105,amp,0205052P0AAAAAA
30810911000001108,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Mawdsley-Brooks & Company Ltd),30810911000001108,amp,0205052P0AAAAAA
35167011000001109,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Milpharm Ltd),35167011000001109,amp,0205052P0AAAAAA
35688211000001101,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Consilient Health Ltd),35688211000001101,amp,0205052P0AAAAAA
35852211000001103,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Medreich Plc),35852211000001103,amp,0205052P0AAAAAA
36081511000001101,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Crescent Pharma Ltd),36081511000001101,amp,0205052P0AAAAAA
36503811000001102,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets (Xiromed),36503811000001102,amp,0205052P0AAAAAA
